Sha,Message,IsBugFix,Message,Response
c1f4be64cba0afd4b1be058f344a71ed3cdca40a,"address comment  to remove BlobFeed override",True,"Addressing an override implies fixing a potential issue","{""IsBugFix"": true, ""Reason"": ""Addressing an override implies fixing a potential issue""}"
df91e1ae146bd7b5770d104abcd813b570ab4858,"update ai notebooks",False,"Updating AI notebooks does not typically indicate a bugfix","{""IsBugFix"": false, ""Reason"": ""Updating AI notebooks does not typically indicate a bugfix""}"
a3c68a6b9b0d24e9d6d5fd96a4479b0a0fa48827,"Fix language service error output (#3311)",True,"Fixed a specific error related to language service output","{""IsBugFix"": true, ""Reason"": ""Fixed a specific error related to language service output""}"
e5dc02dbdc933d895d722e69bfa98d580dcda8d9,"fix build",True,"Directly mentions fixing the build","{""IsBugFix"": true, ""Reason"": ""Directly mentions fixing the build""}"
571e8195fb6a2f414670705eb16f1f1d91e167f5,"Update dependencies from https://github.com/dotnet/arcade build 20231106.6 (#3316)",False,"Updating dependencies doesn't fix bugs","{""IsBugFix"": false, ""Reason"": ""Updating dependencies doesn't fix bugs""}"
f5ef58c8cef4a256ec54e9c7ca6a7e6c2d6c12e9,"Bump SQL and Kusto tool package versions to 1.3.0",True,"Upgrading packages likely addresses known issues and vulnerabilities","{""IsBugFix"": true, ""Reason"": ""Upgrading packages likely addresses known issues and vulnerabilities""}"
417087e62d97f9dcf9cd33702df7c641805b6fb0,"update packages for sql and kql kernels",False,"Updating packages does not fix a bug","{""IsBugFix"": false, ""Reason"": ""Updating packages does not fix a bug""}"
e4ea81140bf13276e35494ef53f51b01a6f3fb15,"update packages",False,"Changing package versions does not fix a bug","{""IsBugFix"": false, ""Reason"": ""Changing package versions does not fix a bug""}"
8833ceb75fb093d9879de7fbccb7ecf867aa5687,"remove package (#3321)",True,"Removing a package can be part of bugfix activity if the package is causing issues.","{""IsBugFix"": true, ""Reason"": ""Removing a package can be part of bugfix activity if the package is causing issues.""}"
2fc57cbfd548acb2cb73f810012ee6905a7d42f4,"update fsharp core and compiler service (#3325)",True,"Update to F# Core and compiler service likely includes bug fixes","{""IsBugFix"": true, ""Reason"": ""Update to F# Core and compiler service likely includes bug fixes""}"
7047d367cd03648168f59c6ee27b1449a8590f75,"PowerShellKernel sends CommandFailed on unrecognized command",True,"The commit addresses a known issue with CommandFailed error","{""IsBugFix"": true, ""Reason"": ""The commit addresses a known issue with CommandFailed error""}"
d76e37159076d2a966d88ecbac05a309fb8f0ced,"moving namedpipeconnetor to separate project",False,"Moving files between projects does not imply fixing a bug","{""IsBugFix"": false, ""Reason"": ""Moving files between projects does not imply fixing a bug""}"
544c94db7feb794f0c5de3d8f91dc2ad2cc7f68d,"address CA1416",True,"The commit message refers to fixing an address (CA1416), which suggests a bug fix. The number of modified and total lines are relatively low, indicative of targeted changes.","{""IsBugFix"": true, ""Reason"": ""The commit message refers to fixing an address (CA1416), which suggests a bug fix. The number of modified and total lines are relatively low, indicative of targeted changes.""}"
9713e30850687be0772caeb426a1ddb8c72981ce,"<TargetFramework>net7.0-windows</TargetFramework>",True,"Target framework change can be seen as a bugfix if it addresses issues in the previous framework version.","{""IsBugFix"": true, ""Reason"": ""Target framework change can be seen as a bugfix if it addresses issues in the previous framework version.""}"
07a71cf190f3a8900ffcd12d96de09d40372b723,"update api contract",True,"API contract update likely addresses issues or bugs in previous versions","{""IsBugFix"": true, ""Reason"": ""API contract update likely addresses issues or bugs in previous versions""}"
3726b6d4fc51516b2b8c06c045fd268d9509f7bf,"skip namedpipe tests on linux",True,"Indicates skipping tests that could potentially fix previous issues with namedpipe communication on Linux","{""IsBugFix"": true, ""Reason"": ""Indicates skipping tests that could potentially fix previous issues with namedpipe communication on Linux""}"
fd4baa24c44cce6837a0c845f371678aa54d7c85,"fix namespaces",True,"Namespaces fixing typically involves correcting a bug or inconsistency","{""IsBugFix"": true, ""Reason"": ""Namespaces fixing typically involves correcting a bug or inconsistency""}"
d56df3a705d3ab7993f18b82e6c967f7864734e1,"[main] Update dependencies from dotnet/arcade (#3324)",True,"Updating dependencies could fix known issues","{""IsBugFix"": true, ""Reason"": ""Updating dependencies could fix known issues""}"
51d883c601c737ccb45368e8e8585a38d58bcbfc,"updated chat agent notebook (#3330)",True,"Significant changes in existing files suggest refactoring for better performance or maintainability","{""IsBugFix"": true, ""Reason"": ""Significant changes in existing files suggest refactoring for better performance or maintainability""}"
e002a37730b023c2206146a0448601b8c3615791,"upgrade roslyn (#3315)",True,"Upgrading Roslyn likely addresses a bug in the compiler","{    ""IsBugFix"": true,    ""Reason"": ""Upgrading Roslyn likely addresses a bug in the compiler"" }"
9e3676e946c05a5fb05d867ca3edcec657f73fc2,"upgrade roslyn",True,"Upgrading tools (Roslyn) may involve fixing past issues that the new version resolves.","{""IsBugFix"": true, ""Reason"": ""Upgrading tools (Roslyn) may involve fixing past issues that the new version resolves.""}"
3e595984a0804f190bbdbffd89e0ff57996f7544,"release .NET 8 support (#3336)",False,"The commit is for improving version support rather than fixing bugs","{""IsBugFix"": false, ""Reason"": ""The commit is for improving version support rather than fixing bugs""}"
5887c4cc72fcb826927d32114c950dca22b38ff9,"add Microsoft.DotNet.Interactive.Browser.Tests to retry list",True,"Adding test files typically indicates a bug fix in pursuit of ensuring code quality and functionality.","{""IsBugFix"": true, ""Reason"": ""Adding test files typically indicates a bug fix in pursuit of ensuring code quality and functionality.""}"
35c844a49402af188af54530227624eff25a8c5d,"use C# 12",False,"Switching programming language version does not fix bugs; likely for optimization or compliance.","{""IsBugFix"": false, ""Reason"": ""Switching programming language version does not fix bugs; likely for optimization or compliance.""}"
415934a791e2f1eaf1973aebcc104f35338c54a0,"Fixed tpyos and added some instructions",True,"The message indicates fixing typos which often relate to bug fixes.","{""IsBugFix"": true, ""Reason"": ""The message indicates fixing typos which often relate to bug fixes.""}"
ce8e80603ccc61087c9456b07b9b4c27351b29fe,"wip",True,"Significant changes to code are indicative of a bugfix if the 'wip' message is in the context of fixing known issues","{""IsBugFix"": true, ""Reason"": ""Significant changes to code are indicative of a bugfix if the 'wip' message is in the context of fixing known issues""}"
6f19c5ee1c029a3b2dfe0c6538851881d3ba46e5,"Check for embedded expressions in Url Node (#3345)",True,"Identified potential issue with Url Node and suggested to check for embedded expressions","{""IsBugFix"": true, ""Reason"": ""Identified potential issue with Url Node and suggested to check for embedded expressions""}"
d69aa4a3ac561471fcfcc77a9dd4d0917ae95b40,"update packages",False,"Updating packages is a routine update activity","{""IsBugFix"": false, ""Reason"": ""Updating packages is a routine update activity""}"
1fd9952fe1d7215a826bc4f2fd7b5b5d52ffcbd6,"update PowerShell SDK to 7.4.0",True,"Updating SDK versions can be a bugfix to ensure compatibility or correct functionality","{""IsBugFix"": true, ""Reason"": ""Updating SDK versions can be a bugfix to ensure compatibility or correct functionality""}"
d8cfe2987294509e89c6e045b85e55b4996447fa,"fix updates for packages",True,"Change to packages suggests a general update that could include bug fixes.","{""IsBugFix"": true, ""Reason"": ""Change to packages suggests a general update that could include bug fixes.""}"
1714cb7616664b3cfd791035ced2a3a7d518878d,"update sign list",False,"Updating sign lists is not typically a bugfix","{""IsBugFix"": false, ""Reason"": ""Updating sign lists is not typically a bugfix""}"
98a884e55e1f61b22b8b147f62ae9f12fed4a873,"fix #3239",True,"Commit to fix a specific issue (#3239) with limited file changes","{""IsBugFix"": true, ""Reason"": ""Commit to fix a specific issue (#3239) with limited file changes""}"
a751821ea3948d8aa4a0dda2148436bf867792a5,"Multi-target Microsoft.DotNet.Interactive.csproj to support both netstandard2.0 as well as net8.0. (#3246)",True,"Introduced changes supporting multiple .NET versions which can imply bugfixes for compatibility issues","{""IsBugFix"": true, ""Reason"": ""Introduced changes supporting multiple .NET versions which can imply bugfixes for compatibility issues""}"
1c341f3360584a13465c627744cc29acf825486e,"Add http kernel to the default set of kernels. (#3351)",True,"Changes to include new kernel imply refactoring for more functionality rather than bug fix","{""IsBugFix"": true, ""Reason"": ""Changes to include new kernel imply refactoring for more functionality rather than bug fix""}"
5967a8369b96ba38046f2355e32b27717ab2f0b4,"fix #3352",True,"The commit message specifies a fix associated with an issue number, indicating it's aimed at resolving a specific bug.","{""IsBugFix"": true, ""Reason"": ""The commit message specifies a fix associated with an issue number, indicating it's aimed at resolving a specific bug.""}"
9d6396f1a455361cceadb7ddf179fe835549fd16,"use scored value type instead of keyvaluepair",True,"Switch to a better data structure can resolve issues and improve performance","{""IsBugFix"": true, ""Reason"": ""Switch to a better data structure can resolve issues and improve performance""}"
45bb265f3297848deda2be0edfd0c4e653ef0b06,"fix test",True,"Decrease in total lines with added context implies a fix to reduce complexity","{""IsBugFix"": true, ""Reason"": ""Decrease in total lines with added context implies a fix to reduce complexity""}"
