Sha,Message,IsBugFix,Message,Response
65f6c5fb15e9fa3b40a30eebf4fa15471e676f37,"Improve error message when defining custom type for variables (#5114)",True,"Improving error message can be considered a bugfix for clearer user guidance","{""IsBugFix"": true, ""Reason"": ""Improving error message can be considered a bugfix for clearer user guidance""}"
8b54a7b1535e31ed89d086890ab5ccb4ac81f7f6,"added in standard conversions from types to ReadOnlyMemory<char> (#5106)",True,"The commit message suggests a specific change related to standard conversions which indicates an improvement or fix in functionality.","{""IsBugFix"": true, ""Reason"": ""The commit message suggests a specific change related to standard conversions which indicates an improvement or fix in functionality.""}"
e46cd0779f5d76e47b13ddde6b26681bdbdd5fc6,"Updated ORT version info for OnnxScoringEstimator (#5175)",True,"Updating version info can be part of a bugfix if the old information was incorrect or outdated leading to potential bugs.","{""IsBugFix"": true, ""Reason"": ""Updating version info can be part of a bugfix if the old information was incorrect or outdated leading to potential bugs.""}"
413cf828a7fce548de3e4c04bcd0f9d079b651ed,"Robust Scaler now added to the Normalizer catalog (#5166)",True,"Introduction of a new feature (Robust Scaler) potentially means bug fixes to existing functionality or creation aligned with enhancement","{""IsBugFix"": true, ""Reason"": ""Introduction of a new feature (Robust Scaler) potentially means bug fixes to existing functionality or creation aligned with enhancement"" }"
c8cace2b1bb4078be544423f20888b09921270e3,"new code coverage (#5169)",False,"New code coverage indicates adding or reworking tests rather than fixing a bug","{""IsBugFix"": false, ""Reason"": ""New code coverage indicates adding or reworking tests rather than fixing a bug""}"
207d466f94442ed58509e9f81dd6ec2a8ed193e7,"output memory usage after every test finish (#5180)",False,"The commit message indicates monitoring behavior, not fixing a code issue.","{""IsBugFix"": false, ""Reason"": ""The commit message indicates monitoring behavior, not fixing a code issue.""}"
4b5398bd9c7556bf7417fde4dfa8649a7cb3d6c1,"remove unnecessary methods (#5186)",True,"Removing unnecessary methods can be a fix for existing bugs or code smells","{""IsBugFix"": true, ""Reason"": ""Removing unnecessary methods can be a fix for existing bugs or code smells""}"
06ab71789ffef04e0f70004dc79852d936594ffd,"Refactor of OnnxConversionTests.cs (#5185)",True,"Refactoring code is often part of a bugfix process when aimed at improving the quality and maintainability of existing code.","{""IsBugFix"": true, ""Reason"": ""Refactoring code is often part of a bugfix process when aimed at improving the quality and maintainability of existing code.""}"
1ea2b470d6e04c8224823ee72c81d9a3f71039cf,"Issue 4047, improve error message give expected type (#5189)",True,"Improvement of error handling indicating a bug fix","{""IsBugFix"": true, ""Reason"": ""Improvement of error handling indicating a bug fix""}"
d1bf42551f0f47b220102f02de6b6c702e90b2e1,"Support onnx export with previous OpSet version (#5176)",False,"Supporting functionality not directly fixing a bug","{""IsBugFix"": false, ""Reason"": ""Supporting functionality not directly fixing a bug""}"
0cbe1151f0d0e63ad61dd5286fee20156321099f,"Fixed version format of built packages (#5197)",True,"Improved package versioning","{""IsBugFix"": true, ""Reason"": ""Improved package versioning""}"
3d848a9e704c456e40a7e476037ea40bb362cb6d,"Fixed OnnxTransformer output column mapping. (#5192)",True,"Targets resolving an output column mapping which is likely a bug","{""IsBugFix"": true, ""Reason"": ""Targets resolving an output column mapping which is likely a bug""}"
c0eeea92533eac507a0958a170bce4a270a7f9d2,"Learning with counts (Dracula) transformer (#4514)",False,"Learning new transformer; no indication of fixing an existing bug","{""IsBugFix"": false, ""Reason"": ""Learning new transformer; no indication of fixing an existing bug""}"
9244e683d85f1c1c16eef4fcd2a5af42d56ac048,"Add a sample for Onnx conversion (#5195)",False,"The commit is for adding functionality, not fixing a bug","{""IsBugFix"": false, ""Reason"": ""The commit is for adding functionality, not fixing a bug""}"
c6647482482abe4df13ae4712a6e71d84a635b83,"Allow TextLoader to load empty float/double fields as NaN instead of 0 (#5198)",True,"Introduces means to handle a specific case in data processing","{""IsBugFix"": true, ""Reason"": ""Introduces means to handle a specific case in data processing""}"
840ddcddc2b3aa849c9ad96a5119013e4a5cf019,"Added in new MissingValueReplacing method. (#5205)",True,"Introduced a method to handle missing values which may prevent issues caused by incomplete data","{""IsBugFix"": true, ""Reason"": ""Introduced a method to handle missing values which may prevent issues caused by incomplete data""}"
02c27b7b4c6f0f8f36947eb2894ab6df23ceb60b,"fixed Microsoft.MLFeaturizer version in nuget and csproj (#5223)",True,"Fixed a specific issue in the version of Microsoft.MLFeaturizer","{""IsBugFix"": true, ""Reason"": ""Fixed a specific issue in the version of Microsoft.MLFeaturizer""}"
9fddee4b01c395f8782a48a35288bf2f17fe5d0c,"Filter anomalies according to boundaries under AnomalyAndMargin mode (#5212)",True,"The commit message indicates a specific fix related to anomaly filtering which suggests that it addresses an existing issue.","{""IsBugFix"": true, ""Reason"": ""The commit message indicates a specific fix related to anomaly filtering which suggests that it addresses an existing issue.""}"
79c070d1bff6ec454a4d3a6096f7ea9732d4f11c,"Removing featurizers now in ML.Net (#5209)",True,"Removing code can be a bugfix if it simplifies the process and removes potential issues","{""IsBugFix"": true, ""Reason"": ""Removing code can be a bugfix if it simplifies the process and removes potential issues""}"
21cb34a8f8b7e70a503d133920c63f026e869a28,"remove unnecessary comments (#5226)",True,"Removing comments is typically aimed at improving code readability and maintaining cleanlininate, which can be considered a bugfix if it resolves readability issues leading to misinterpretation or errors.","{""IsBugFix"": true, ""Reason"": ""Removing comments is typically aimed at improving code readability and maintaining cleanlininate, which can be considered a bugfix if it resolves readability issues leading to misinterpretation or errors.""}"
95b58ccc88a90b5a906c29b0d261f25686920771,"add random seed when create random temp folder to avoid conflict (#5229)",True,"Introduction of a random seed to avoid conflicts is indicative of addressing an issue (issue #5229)","{""IsBugFix"": true, ""Reason"": ""Introduction of a random seed to avoid conflicts is indicative of addressing an issue (issue #5229)""}"
4f90006d06dabc22404b8a538beda84aa5c52e5c,"Fix comment in NormalizeRobustScaling (#5239)",True,"Code comment was clarified to fix a specific issue (#5239)","{""IsBugFix"": true, ""Reason"": ""Code comment was clarified to fix a specific issue (#5239)""}"
0fcf7ae132a4787cb6df414e4d8b49b35d509ff4,"Issue 3234: use model schema type instead of class definition schema (#5228)",True,"Changing schema type indicates resolving a previous issue","{""IsBugFix"": true, ""Reason"": ""Changing schema type indicates resolving a previous issue""}"
830280eb27693b9a21c74ef0bcfe33ebf0a15a62,"Fixes DateTimeTransformer file path issue for NimbusML (#5234)",True,"A specific file path issue related to NimbusML was mentioned and fixed","{""IsBugFix"": true, ""Reason"": ""A specific file path issue related to NimbusML was mentioned and fixed""}"
9c7e141daf1efc691507377dc7366d714a26b537,"Improve exception msg by adding column name (#5232)",True,"Improving exception messages can help with bug identification and resolution","{""IsBugFix"": true, ""Reason"": ""Improving exception messages can help with bug identification and resolution""}"
b0eafd2f131eda5ff019c0e8e171309954abd94b,"Adding Ranking AutoML Task (#5150)",False,"The commit is related to adding new functionality (Ranking AutoML Task) rather than fixing a bug","{""IsBugFix"": false, ""Reason"": ""The commit is related to adding new functionality (Ranking AutoML Task) rather than fixing a bug""}"
3d11ce42ab108d467ea6076dc14eaded57f46172,"checkin (#5245)",,"{""IsBugFix"": true, ""Reason"": ""The commit has a specific check-in identifier and mentions both added lines, indicating new code introduction; however, without more context on the contents of those lines or their purpose, one cannot definitively conclude it's for fixing a bug. The W","{""IsBugFix"": true, ""Reason"": ""The commit has a specific check-in identifier and mentions both added lines, indicating new code introduction; however, without more context on the contents of those lines or their purpose, one cannot definitively conclude it's for fixing a bug. The W"
1c2469fb8c99afa45531fa9ecca67598291a2288,"add threshold for RCA (#5218)",True,"Implementing a threshold for RCA likely addresses an existing issue","{""IsBugFix"": true, ""Reason"": ""Implementing a threshold for RCA likely addresses an existing issue""}"
bb13d629000c218136e741b643767cf45ae12fc4,"Add DetectSeasonality as a Helper function in TimeSeries ExtensionDialog (#5231)",False,"Enhancing the code by adding new functionality","{""IsBugFix"": false, ""Reason"": ""Enhancing the code by adding new functionality""}"
091bddfb84c66524d542663ecc9b1b7714ad6e05,"Changed default NGram length from 1 to 2. (#5248)",True,"Changing a configuration parameter can be considered a bugfix if it addresses performance issues or incorrect behavior related to the NGram length","{""IsBugFix"": true, ""Reason"": ""Changing a configuration parameter can be considered a bugfix if it addresses performance issues or incorrect behavior related to the NGram length""}"
45a16dc14e631daa8e3ff441c7792a642ffdd312,"remove output from lda native (#5259)",True,"Removing output suggests fixing a known issue or incorrect behavior from the lda native component","{""IsBugFix"": true, ""Reason"": ""Removing output suggests fixing a known issue or incorrect behavior from the lda native component""}"
33f5f32a71cbe6f7a8fb03d75fbdb091d15b8fe8,"Add deseasonality in SrCnnEntireAnomalyDetect (#5202)",True,"Implementing deseasonality indicates a solution to an issue related to anomaly detection performance","{    ""IsBugFix"": true,    ""Reason"": ""Implementing deseasonality indicates a solution to an issue related to anomaly detection performance"" }"
1296c29c9e08cbe0720b021144d2d08fa2c04a8e,"Ensured Sanitized Column Names are Unique in AutoML CLI (#5177)",True,"Ensuring uniqueness of column names can prevent bugs related to data processing","{""IsBugFix"": true, ""Reason"": ""Ensuring uniqueness of column names can prevent bugs related to data processing""}"
